source_artifact,feature_name,normalized_feature_name,feature_role,policy_status,matched_policy_rule,review_note
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_quindo,categorical_order_state_normalized_quindo,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_quintana_roo,categorical_order_state_normalized_quintana_roo,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_rabatsalzemurzaer,categorical_order_state_normalized_rabatsalzemurzaer,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_rajastn,categorical_order_state_normalized_rajastn,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_rajshahi,categorical_order_state_normalized_rajshahi,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_rangn,categorical_order_state_normalized_rangn,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_ras_aljaima,categorical_order_state_normalized_ras_aljaima,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_regin_capital,categorical_order_state_normalized_regin_capital,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_renania_del_nortewestfalia,categorical_order_state_normalized_renania_del_nortewestfalia,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_renaniapalatinado,categorical_order_state_normalized_renaniapalatinado,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_rhode_island,categorical_order_state_normalized_rhode_island,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_riad,categorical_order_state_normalized_riad,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_riau,categorical_order_state_normalized_riau,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_rio_grande_do_sul,categorical_order_state_normalized_rio_grande_do_sul,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_risaralda,categorical_order_state_normalized_risaralda,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_rivera,categorical_order_state_normalized_rivera,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_rivne,categorical_order_state_normalized_rivne,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_ro_de_janeiro,categorical_order_state_normalized_ro_de_janeiro,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_ro_grande_del_norte,categorical_order_state_normalized_ro_grande_del_norte,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_ro_negro,categorical_order_state_normalized_ro_negro,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_rogaland,categorical_order_state_normalized_rogaland,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_rondnia,categorical_order_state_normalized_rondnia,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_roraima,categorical_order_state_normalized_roraima,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_ros,categorical_order_state_normalized_ros,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_ruvuma,categorical_order_state_normalized_ruvuma,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sabah,categorical_order_state_normalized_sabah,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_saga,categorical_order_state_normalized_saga,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_saida,categorical_order_state_normalized_saida,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_saintlouis,categorical_order_state_normalized_saintlouis,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_saitama,categorical_order_state_normalized_saitama,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sajonia,categorical_order_state_normalized_sajonia,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sajoniaanhalt,categorical_order_state_normalized_sajoniaanhalt,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_salta,categorical_order_state_normalized_salta,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_salzburgo,categorical_order_state_normalized_salzburgo,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_samsun,categorical_order_state_normalized_samsun,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_san_cristbal,categorical_order_state_normalized_san_cristbal,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_san_fernando,categorical_order_state_normalized_san_fernando,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_san_galo,categorical_order_state_normalized_san_galo,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_san_juan,categorical_order_state_normalized_san_juan,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_san_luis,categorical_order_state_normalized_san_luis,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_san_luis_potos,categorical_order_state_normalized_san_luis_potos,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_san_miguel,categorical_order_state_normalized_san_miguel,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_san_pedro_de_macors,categorical_order_state_normalized_san_pedro_de_macors,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_san_salvador,categorical_order_state_normalized_san_salvador,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sancti_spritus,categorical_order_state_normalized_sancti_spritus,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sanliurfa,categorical_order_state_normalized_sanliurfa,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_santa_ana,categorical_order_state_normalized_santa_ana,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_santa_catarina,categorical_order_state_normalized_santa_catarina,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_santa_caterina,categorical_order_state_normalized_santa_caterina,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_santa_cruz,categorical_order_state_normalized_santa_cruz,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_santa_fe,categorical_order_state_normalized_santa_fe,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_santander,categorical_order_state_normalized_santander,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_santiago_de_chile,categorical_order_state_normalized_santiago_de_chile,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_santiago_de_cuba,categorical_order_state_normalized_santiago_de_cuba,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_santiago_del_estero,categorical_order_state_normalized_santiago_del_estero,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_santo_domingo,categorical_order_state_normalized_santo_domingo,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sarawak,categorical_order_state_normalized_sarawak,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sarre,categorical_order_state_normalized_sarre,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_saskatchewan,categorical_order_state_normalized_saskatchewan,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_satu_mare,categorical_order_state_normalized_satu_mare,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_schleswigholstein,categorical_order_state_normalized_schleswigholstein,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sdermanland,categorical_order_state_normalized_sdermanland,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sel,categorical_order_state_normalized_sel,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_selandia,categorical_order_state_normalized_selandia,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_selangor,categorical_order_state_normalized_selangor,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_semnn,categorical_order_state_normalized_semnn,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_septentrional,categorical_order_state_normalized_septentrional,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sergipe,categorical_order_state_normalized_sergipe,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_setbal,categorical_order_state_normalized_setbal,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sevastopol,categorical_order_state_normalized_sevastopol,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_shaanxi,categorical_order_state_normalized_shaanxi,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_shandong,categorical_order_state_normalized_shandong,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_shanghi,categorical_order_state_normalized_shanghi,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_shanxi,categorical_order_state_normalized_shanxi,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_shinyanga,categorical_order_state_normalized_shinyanga,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_shizuoka,categorical_order_state_normalized_shizuoka,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_shumen,categorical_order_state_normalized_shumen,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sibiu,categorical_order_state_normalized_sibiu,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sichuan,categorical_order_state_normalized_sichuan,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sicilia,categorical_order_state_normalized_sicilia,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_siirt,categorical_order_state_normalized_siirt,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_silesia,categorical_order_state_normalized_silesia,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sinaloa,categorical_order_state_normalized_sinaloa,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sind,categorical_order_state_normalized_sind,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_singapur,categorical_order_state_normalized_singapur,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sirnak,categorical_order_state_normalized_sirnak,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sistn_y_baluchistn,categorical_order_state_normalized_sistn_y_baluchistn,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sivas,categorical_order_state_normalized_sivas,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_skikda,categorical_order_state_normalized_skikda,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sliven,categorical_order_state_normalized_sliven,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_so_paulo,categorical_order_state_normalized_so_paulo,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sofaciudad,categorical_order_state_normalized_sofaciudad,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sofala,categorical_order_state_normalized_sofala,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sokoto,categorical_order_state_normalized_sokoto,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sonora,categorical_order_state_normalized_sonora,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sonsonate,categorical_order_state_normalized_sonsonate,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_southland,categorical_order_state_normalized_southland,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_st_nad_labem,categorical_order_state_normalized_st_nad_labem,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_stiria,categorical_order_state_normalized_stiria,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_stvropol,categorical_order_state_normalized_stvropol,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_suceava,categorical_order_state_normalized_suceava,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sucre,categorical_order_state_normalized_sucre,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sudeste,categorical_order_state_normalized_sudeste,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_suhaj,categorical_order_state_normalized_suhaj,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sumatra_meridional,categorical_order_state_normalized_sumatra_meridional,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sumatra_occidental,categorical_order_state_normalized_sumatra_occidental,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sumatra_septentrional,categorical_order_state_normalized_sumatra_septentrional,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sumy,categorical_order_state_normalized_sumy,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_surjandarn,categorical_order_state_normalized_surjandarn,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_susmasadraa,categorical_order_state_normalized_susmasadraa,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_sylhet,categorical_order_state_normalized_sylhet,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tabasco,categorical_order_state_normalized_tabasco,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tabora,categorical_order_state_normalized_tabora,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tabuk,categorical_order_state_normalized_tabuk,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tadlaazilal,categorical_order_state_normalized_tadlaazilal,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_taipi,categorical_order_state_normalized_taipi,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_taiz,categorical_order_state_normalized_taiz,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tamaulipas,categorical_order_state_normalized_tamaulipas,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tamil_nadu,categorical_order_state_normalized_tamil_nadu,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_taranaki,categorical_order_state_normalized_taranaki,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tarapac,categorical_order_state_normalized_tarapac,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
