model_name,point_index,precision,recall,threshold
ao1_logistic_regression_baseline,16316,0.6598888948816137,0.7762832307594696,0.306517835669252
ao1_logistic_regression_baseline,16317,0.6598533060079819,0.7762832307594696,0.3065176808689501
ao1_logistic_regression_baseline,16318,0.6598177209728738,0.7762832307594696,0.306516666099445
ao1_logistic_regression_baseline,16319,0.6597821397756687,0.7762832307594696,0.3064683917408632
ao1_logistic_regression_baseline,16320,0.6597465624157455,0.7762832307594696,0.3064591509309092
ao1_logistic_regression_baseline,16321,0.6597109888924836,0.7762832307594696,0.3064405318252022
ao1_logistic_regression_baseline,16322,0.6596754192052623,0.7762832307594696,0.3064386944191914
ao1_logistic_regression_baseline,16323,0.6596398533534613,0.7762832307594696,0.3064199331234269
ao1_logistic_regression_baseline,16324,0.6596042913364601,0.7762832307594696,0.3064094887350162
ao1_logistic_regression_baseline,16325,0.659622641509434,0.7763466785102469,0.3064026471354499
ao1_logistic_regression_baseline,16326,0.6595870842542181,0.7763466785102469,0.3063973392373233
ao1_logistic_regression_baseline,16327,0.6595515308322553,0.7763466785102469,0.3063856392958021
ao1_logistic_regression_baseline,16328,0.6595159812429257,0.7763466785102469,0.3063708459270801
ao1_logistic_regression_baseline,16329,0.6595343322194674,0.776410126261024,0.3063587828114215
ao1_logistic_regression_baseline,16330,0.6595526812180006,0.7764735740118013,0.3063522897319072
ao1_logistic_regression_baseline,16331,0.6595893732823194,0.7766004695133557,0.3063477136190979
ao1_logistic_regression_baseline,16332,0.6596260574384396,0.7767273650149102,0.3063009259973011
ao1_logistic_regression_baseline,16333,0.6596443965517241,0.7767908127656875,0.3062750178084191
ao1_logistic_regression_baseline,16334,0.6596627336889176,0.7768542605164647,0.3062217298128998
ao1_logistic_regression_baseline,16335,0.6596810688503394,0.7769177082672419,0.306210386561958
ao1_logistic_regression_baseline,16336,0.6596994020363088,0.7769811560180192,0.3061999048032837
ao1_logistic_regression_baseline,16337,0.659717733247145,0.7770446037687964,0.306195086043918
ao1_logistic_regression_baseline,16338,0.6596821976838136,0.7770446037687964,0.3061861563975641
ao1_logistic_regression_baseline,16339,0.6596466659485081,0.7770446037687964,0.3061830608374118
ao1_logistic_regression_baseline,16340,0.6596111380406097,0.7770446037687964,0.3061230773415188
ao1_logistic_regression_baseline,16341,0.6595756139595003,0.7770446037687964,0.3061170915217766
ao1_logistic_regression_baseline,16342,0.6595939469007486,0.7771080515195736,0.3061077902339693
ao1_logistic_regression_baseline,16343,0.6596122778675283,0.7771714992703509,0.3060984888467016
ao1_logistic_regression_baseline,16344,0.6595767594636799,0.7771714992703509,0.3060357327705057
ao1_logistic_regression_baseline,16345,0.6595412448847727,0.7771714992703509,0.3060264037463354
ao1_logistic_regression_baseline,16346,0.659505734130189,0.7771714992703509,0.3060233640279369
ao1_logistic_regression_baseline,16347,0.6594347240915208,0.7771714992703509,0.3060233425198886
ao1_logistic_regression_baseline,16348,0.6593992248062015,0.7771714992703509,0.3060168655775419
ao1_logistic_regression_baseline,16349,0.6593637293427357,0.7771714992703509,0.3060129473314518
ao1_logistic_regression_baseline,16350,0.6593820648078372,0.777234947021128,0.3059740780148752
ao1_logistic_regression_baseline,16351,0.6593465740890252,0.777234947021128,0.3059535242561462
ao1_logistic_regression_baseline,16352,0.6593649085037675,0.7772983947719053,0.3059525422028978
ao1_logistic_regression_baseline,16353,0.6593294225283892,0.7772983947719053,0.3059503896056362
ao1_logistic_regression_baseline,16354,0.6592939403724034,0.7772983947719053,0.3059435421277683
ao1_logistic_regression_baseline,16355,0.6593122746596352,0.7773618425226826,0.3059335264130437
ao1_logistic_regression_baseline,16356,0.6593306069737409,0.7774252902734599,0.3059256970294672
ao1_logistic_regression_baseline,16357,0.659348937315039,0.777488738024237,0.305920463725152
ao1_logistic_regression_baseline,16358,0.6593134617453997,0.777488738024237,0.3059196387307906
ao1_logistic_regression_baseline,16359,0.6593317910367461,0.7775521857750143,0.3059052380553391
ao1_logistic_regression_baseline,16360,0.6593501183559286,0.7776156335257915,0.3058991654666895
ao1_logistic_regression_baseline,16361,0.6593146484480069,0.7776156335257915,0.3058962683801606
ao1_logistic_regression_baseline,16362,0.6592791823561054,0.7776156335257915,0.3058799588987023
ao1_logistic_regression_baseline,16363,0.6592082616179001,0.7776156335257915,0.3058707162817757
ao1_logistic_regression_baseline,16364,0.6591728069703652,0.7776156335257915,0.3058667676632233
ao1_logistic_regression_baseline,16365,0.6591373561363881,0.7776156335257915,0.3058114468189283
ao1_logistic_regression_baseline,16366,0.6591019091153536,0.7776156335257915,0.3058062004355326
ao1_logistic_regression_baseline,16367,0.6590664659066466,0.7776156335257915,0.3057961907341729
ao1_logistic_regression_baseline,16368,0.6591031293687494,0.777742529027346,0.3057896590893546
ao1_logistic_regression_baseline,16369,0.6590322580645162,0.777742529027346,0.3057600122372202
ao1_logistic_regression_baseline,16370,0.65899682812752,0.777742529027346,0.3057431626356709
ao1_logistic_regression_baseline,16371,0.6590151596602516,0.7778059767781232,0.3057343187391599
ao1_logistic_regression_baseline,16372,0.6589088954582102,0.7778059767781232,0.305702144471412
ao1_logistic_regression_baseline,16373,0.6589272277759862,0.7778694245289004,0.305701572921274
ao1_logistic_regression_baseline,16374,0.6588918149083678,0.7778694245289004,0.3056905117529544
ao1_logistic_regression_baseline,16375,0.6588564058469476,0.7778694245289004,0.3056792775146201
ao1_logistic_regression_baseline,16376,0.6588210005911118,0.7778694245289004,0.3056774525644463
ao1_logistic_regression_baseline,16377,0.6588393336915637,0.7779328722796777,0.3056733613664172
ao1_logistic_regression_baseline,16378,0.6588039331578099,0.7779328722796777,0.3056700211025477
ao1_logistic_regression_baseline,16379,0.658768536428111,0.7779328722796777,0.3056604172078574
ao1_logistic_regression_baseline,16380,0.6586977543784248,0.7779328722796777,0.3056594571307746
ao1_logistic_regression_baseline,16381,0.6587160891753961,0.7779963200304549,0.3056325040366466
ao1_logistic_regression_baseline,16382,0.6587344220025785,0.7780597677812322,0.3056246863791267
ao1_logistic_regression_baseline,16383,0.6586636588247932,0.7780597677812322,0.3056225769660864
ao1_logistic_regression_baseline,16384,0.658628282936785,0.7780597677812322,0.3056215317183335
ao1_logistic_regression_baseline,16385,0.6585575425594759,0.7780597677812322,0.3056195082979214
ao1_logistic_regression_baseline,16386,0.6585758779937708,0.7781232155320094,0.3056118591406034
ao1_logistic_regression_baseline,16387,0.6585405144176556,0.7781232155320094,0.3055892932142944
ao1_logistic_regression_baseline,16388,0.6585588487972509,0.7781866632827866,0.3055828133342635
ao1_logistic_regression_baseline,16389,0.6585234899328859,0.7781866632827866,0.3055662900729282
ao1_logistic_regression_baseline,16390,0.6584881348652422,0.7781866632827866,0.3055564515564992
ao1_logistic_regression_baseline,16391,0.6585064691039888,0.7782501110335639,0.3055475567719793
ao1_logistic_regression_baseline,16392,0.6584711187459737,0.7782501110335639,0.3055454442697636
ao1_logistic_regression_baseline,16393,0.6584357721831553,0.7782501110335639,0.3055414427680075
ao1_logistic_regression_baseline,16394,0.6584004294149222,0.7782501110335639,0.3055213577016046
ao1_logistic_regression_baseline,16395,0.6584187644248832,0.778313558784341,0.305517952759579
ao1_logistic_regression_baseline,16396,0.658437097466724,0.7783770065351183,0.3055078599361048
ao1_logistic_regression_baseline,16397,0.658455428540761,0.7784404542858956,0.3055034595193568
ao1_logistic_regression_baseline,16398,0.6584737576473114,0.7785039020366727,0.3054665874616802
ao1_logistic_regression_baseline,16399,0.6584384223235846,0.7785039020366727,0.3054444969054907
ao1_logistic_regression_baseline,16400,0.6584750764608038,0.7786307975382273,0.3054199866240344
ao1_logistic_regression_baseline,16401,0.6584934005794613,0.7786942452890045,0.3054042735058599
ao1_logistic_regression_baseline,16402,0.6585117227319062,0.7787576930397817,0.305378407772315
ao1_logistic_regression_baseline,16403,0.6584763948497854,0.7787576930397817,0.3053335548137805
ao1_logistic_regression_baseline,16404,0.6584410707580065,0.7787576930397817,0.3053309546221286
ao1_logistic_regression_baseline,16405,0.6584057504559596,0.7787576930397817,0.3053274152933818
ao1_logistic_regression_baseline,16406,0.6584240733787481,0.778821140790559,0.3053230441607656
ao1_logistic_regression_baseline,16407,0.6584423943359794,0.7788845885413362,0.3052821674374676
ao1_logistic_regression_baseline,16408,0.65846071332797,0.7789480362921134,0.3052766659724989
ao1_logistic_regression_baseline,16409,0.6584253995495012,0.7789480362921134,0.3052736406182674
ao1_logistic_regression_baseline,16410,0.6583900895586421,0.7789480362921134,0.3052725268857293
ao1_logistic_regression_baseline,16411,0.6583547833547834,0.7789480362921134,0.305269731052273
ao1_logistic_regression_baseline,16412,0.6583914209115281,0.7790749317936679,0.3052550529373812
ao1_logistic_regression_baseline,16413,0.6584097367433381,0.7791383795444452,0.3052539161736045
ao1_logistic_regression_baseline,16414,0.6584463625154131,0.7792652750459996,0.3052150485222231
ao1_logistic_regression_baseline,16415,0.6584646724563097,0.7793287227967769,0.3052005340546371
ao1_logistic_regression_baseline,16416,0.6584829804342,0.779392170547554,0.3051960584134385
ao1_logistic_regression_baseline,16417,0.6584476843910806,0.779392170547554,0.3051497773576928
ao1_logistic_regression_baseline,16418,0.6584123921316396,0.779392170547554,0.3051459869344532
ao1_logistic_regression_baseline,16419,0.6583771036552685,0.779392170547554,0.3051342992975432
ao1_logistic_regression_baseline,16420,0.6583418189613591,0.779392170547554,0.3050977282699353
ao1_logistic_regression_baseline,16421,0.6583601286173634,0.7794556182983313,0.3050823411761842
ao1_logistic_regression_baseline,16422,0.658324848614758,0.7794556182983313,0.3050650849464493
ao1_logistic_regression_baseline,16423,0.658343157217876,0.7795190660491086,0.3050568647312839
ao1_logistic_regression_baseline,16424,0.6583078819053743,0.7795190660491086,0.304976304673811
ao1_logistic_regression_baseline,16425,0.6583261894556365,0.7795825137998857,0.3049638776817218
ao1_logistic_regression_baseline,16426,0.6583444950442003,0.779645961550663,0.3049484113313081
ao1_logistic_regression_baseline,16427,0.658309225329476,0.779645961550663,0.3049211707605664
ao1_logistic_regression_baseline,16428,0.6582739593935822,0.779645961550663,0.3049193598717737
ao1_logistic_regression_baseline,16429,0.6582922648382259,0.7797094093014403,0.3049170731923172
ao1_logistic_regression_baseline,16430,0.6582217461167649,0.7797094093014403,0.3049053198763171
ao1_logistic_regression_baseline,16431,0.6581864924214021,0.7797094093014403,0.3048985504604135
ao1_logistic_regression_baseline,16432,0.6581159963583784,0.7797094093014403,0.3048967544972056
ao1_logistic_regression_baseline,16433,0.658134304380422,0.7797728570522175,0.3048863886014897
ao1_logistic_regression_baseline,16434,0.658063825230242,0.7797728570522175,0.3048539017130016
ao1_logistic_regression_baseline,16435,0.6580821331048884,0.7798363048029947,0.3048295095051287
ao1_logistic_regression_baseline,16436,0.6581004390191669,0.779899752553772,0.3048193436690567
ao1_logistic_regression_baseline,16437,0.6581187429733926,0.7799632003045492,0.304783278166816
ao1_logistic_regression_baseline,16438,0.658083511777302,0.7799632003045492,0.3047758730947511
ao1_logistic_regression_baseline,16439,0.658048284353086,0.7799632003045492,0.3047611258158128
ao1_logistic_regression_baseline,16440,0.6580130607001392,0.7799632003045492,0.3047535406906779
ao1_logistic_regression_baseline,16441,0.6579778408178558,0.7799632003045492,0.3047322706487875
ao1_logistic_regression_baseline,16442,0.6579961464354528,0.7800266480553264,0.304727560448704
ao1_logistic_regression_baseline,16443,0.658014450093658,0.7800900958061037,0.3047097360252562
ao1_logistic_regression_baseline,16444,0.6579792357915016,0.7800900958061037,0.3046938089200536
ao1_logistic_regression_baseline,16445,0.6579440252582008,0.7800900958061037,0.3046725994059302
ao1_logistic_regression_baseline,16446,0.6579623287671232,0.7801535435568809,0.3046717546976579
ao1_logistic_regression_baseline,16447,0.6579806303172989,0.7802169913076581,0.3046527835698097
ao1_logistic_regression_baseline,16448,0.6579989299090423,0.7802804390584354,0.3046519207723662
ao1_logistic_regression_baseline,16449,0.6580172275426676,0.7803438868092126,0.3046336532216829
ao1_logistic_regression_baseline,16450,0.6580355232184892,0.7804073345599899,0.3046160911423374
ao1_logistic_regression_baseline,16451,0.6580538169368213,0.780470782310767,0.304566251577565
ao1_logistic_regression_baseline,16452,0.6580186155985878,0.780470782310767,0.3045650109730635
ao1_logistic_regression_baseline,16453,0.6579834180262102,0.780470782310767,0.3045511151346534
ao1_logistic_regression_baseline,16454,0.6580017115960634,0.7805342300615443,0.3045379221435738
ao1_logistic_regression_baseline,16455,0.658020003209071,0.7805976778123216,0.3045287707860251
ao1_logistic_regression_baseline,16456,0.6580382928655472,0.7806611255630987,0.3045248417044296
ao1_logistic_regression_baseline,16457,0.6580031017701481,0.7806611255630987,0.3045218130326143
ao1_logistic_regression_baseline,16458,0.6579679144385027,0.7806611255630987,0.3045155308795489
ao1_logistic_regression_baseline,16459,0.657986203946313,0.780724573313876,0.3045132243771147
ao1_logistic_regression_baseline,16460,0.6579510212811464,0.780724573313876,0.3044578780727584
ao1_logistic_regression_baseline,16461,0.6579693097364059,0.7807880210646533,0.3044468816579764
ao1_logistic_regression_baseline,16462,0.6579875962360993,0.7808514688154304,0.3044463568999357
ao1_logistic_regression_baseline,16463,0.65800588078054,0.7809149165662077,0.3044405941547103
ao1_logistic_regression_baseline,16464,0.6580241633700417,0.780978364316985,0.3044248890989272
ao1_logistic_regression_baseline,16465,0.6579889880793286,0.780978364316985,0.304407550786141
ao1_logistic_regression_baseline,16466,0.6579538165490699,0.780978364316985,0.304407224950957
ao1_logistic_regression_baseline,16467,0.657990379476216,0.7811052598185394,0.3044037383685833
ao1_logistic_regression_baseline,16468,0.657955213510769,0.7811052598185394,0.3043965402538943
ao1_logistic_regression_baseline,16469,0.6579734929457033,0.7811687075693167,0.3043804244008813
ao1_logistic_regression_baseline,16470,0.6579383316411052,0.7811687075693167,0.304365525374477
ao1_logistic_regression_baseline,16471,0.6579566100245805,0.7812321553200939,0.3043487636567286
ao1_logistic_regression_baseline,16472,0.6579748864547155,0.7812956030708711,0.3043391763418695
ao1_logistic_regression_baseline,16473,0.6579397307116905,0.7812956030708711,0.3043302056160131
ao1_logistic_regression_baseline,16474,0.657904578725223,0.7812956030708711,0.3043246761271165
ao1_logistic_regression_baseline,16475,0.657869430494711,0.7812956030708711,0.3043194023630887
ao1_logistic_regression_baseline,16476,0.6577991452991453,0.7812956030708711,0.3043057171527488
ao1_logistic_regression_baseline,16477,0.6577640083328882,0.7812956030708711,0.3043056153617555
ao1_logistic_regression_baseline,16478,0.6577288751201794,0.7812956030708711,0.3042950917077086
ao1_logistic_regression_baseline,16479,0.6577471559045025,0.7813590508216484,0.3042927599038107
ao1_logistic_regression_baseline,16480,0.6577654347361674,0.7814224985724256,0.3042800365953749
ao1_logistic_regression_baseline,16481,0.6577303070761015,0.7814224985724256,0.3042737045732041
ao1_logistic_regression_baseline,16482,0.6577485848552814,0.7814859463232029,0.3042452456764525
ao1_logistic_regression_baseline,16483,0.6577668606824372,0.78154939407398,0.304244961584481
ao1_logistic_regression_baseline,16484,0.6576966202146404,0.78154939407398,0.304235210576009
ao1_logistic_regression_baseline,16485,0.6576615056059797,0.78154939407398,0.30421625473791
ao1_logistic_regression_baseline,16486,0.657679782179275,0.7816128418247573,0.3042084812204145
ao1_logistic_regression_baseline,16487,0.6576446722186633,0.7816128418247573,0.304206767651223
ao1_logistic_regression_baseline,16488,0.6576095660065125,0.7816128418247573,0.3042038042344523
ao1_logistic_regression_baseline,16489,0.6575744635422227,0.7816128418247573,0.3041643557265475
ao1_logistic_regression_baseline,16490,0.6575927408593542,0.7816762895755346,0.3041547366285907
ao1_logistic_regression_baseline,16491,0.6576110162254484,0.7817397373263117,0.3041499778568133
ao1_logistic_regression_baseline,16492,0.6575759193040508,0.7817397373263117,0.3041407923436942
ao1_logistic_regression_baseline,16493,0.6575941936172484,0.781803185077089,0.304138665874359
ao1_logistic_regression_baseline,16494,0.6575591013394525,0.781803185077089,0.3041369421376039
ao1_logistic_regression_baseline,16495,0.6575240128068303,0.781803185077089,0.3041348806639702
ao1_logistic_regression_baseline,16496,0.6575422869644095,0.7818666328278663,0.3041272177045723
ao1_logistic_regression_baseline,16497,0.6575072030733112,0.7818666328278663,0.3041076398176019
ao1_logistic_regression_baseline,16498,0.657525476177773,0.7819300805786434,0.3040886296741201
ao1_logistic_regression_baseline,16499,0.6575437473324798,0.7819935283294207,0.3040771709745696
ao1_logistic_regression_baseline,16500,0.6575086689783942,0.7819935283294207,0.3040477183465049
ao1_logistic_regression_baseline,16501,0.6574735943667982,0.7819935283294207,0.304036615103242
ao1_logistic_regression_baseline,16502,0.6574385234970929,0.7819935283294207,0.3040310908395559
ao1_logistic_regression_baseline,16503,0.6574567953915085,0.782056976080198,0.3040098028130057
ao1_logistic_regression_baseline,16504,0.6574217291588885,0.782056976080198,0.3039830782399267
ao1_logistic_regression_baseline,16505,0.65744,0.7821204238309752,0.3039738115661244
ao1_logistic_regression_baseline,16506,0.6574582688923257,0.7821838715817524,0.3039643926673246
ao1_logistic_regression_baseline,16507,0.657494800831867,0.7823107670833069,0.303954864899738
ao1_logistic_regression_baseline,16508,0.6574246867501999,0.7823107670833069,0.3039410415241219
ao1_logistic_regression_baseline,16509,0.6573896353166987,0.7823107670833069,0.3039398065260292
ao1_logistic_regression_baseline,16510,0.6574079010502746,0.7823742148340841,0.303937226928457
ao1_logistic_regression_baseline,16511,0.6573728542488538,0.7823742148340841,0.3039323031521617
ao1_logistic_regression_baseline,16512,0.6573378111839651,0.7823742148340841,0.3039034149074919
ao1_logistic_regression_baseline,16513,0.6573027718550106,0.7823742148340841,0.3039016134112883
ao1_logistic_regression_baseline,16514,0.6573210383241831,0.7824376625848614,0.3038879517694214
ao1_logistic_regression_baseline,16515,0.6573393028461785,0.7825011103356386,0.3038860717937479
ao1_logistic_regression_baseline,16516,0.6573758260498828,0.782628005837193,0.3038606605094028
ao1_logistic_regression_baseline,16517,0.6573407940314415,0.782628005837193,0.3038561530556412
ao1_logistic_regression_baseline,16518,0.6573590536075882,0.7826914535879703,0.3038524513336466
ao1_logistic_regression_baseline,16519,0.6573955669224212,0.7828183490895247,0.3038422437716667
ao1_logistic_regression_baseline,16520,0.6573605413181309,0.7828183490895247,0.3038095807661707
ao1_logistic_regression_baseline,16521,0.6573255194459243,0.7828183490895247,0.3037960384275165
ao1_logistic_regression_baseline,16522,0.6572905013052048,0.7828183490895247,0.3037944699684169
ao1_logistic_regression_baseline,16523,0.657255486895376,0.7828183490895247,0.303783051688754
ao1_logistic_regression_baseline,16524,0.6572204762158419,0.7828183490895247,0.3037786262201444
ao1_logistic_regression_baseline,16525,0.6571854692660062,0.7828183490895247,0.3037754433722299
ao1_logistic_regression_baseline,16526,0.6571504660452729,0.7828183490895247,0.3037751175801008
ao1_logistic_regression_baseline,16527,0.6571154665530464,0.7828183490895247,0.3037698209297015
ao1_logistic_regression_baseline,16528,0.6571337274324972,0.782881796840302,0.303768358783775
ao1_logistic_regression_baseline,16529,0.657098732559378,0.782881796840302,0.3037668310591773
ao1_logistic_regression_baseline,16530,0.6570637414132808,0.782881796840302,0.3037633836363405
ao1_logistic_regression_baseline,16531,0.6570287539936103,0.782881796840302,0.3037617811338403
ao1_logistic_regression_baseline,16532,0.6569587903311681,0.782881796840302,0.3037523466870839
ao1_logistic_regression_baseline,16533,0.6569770537187882,0.7829452445910793,0.3037216328442871
ao1_logistic_regression_baseline,16534,0.6569420783645656,0.7829452445910793,0.3037039878036289
ao1_logistic_regression_baseline,16535,0.6569071067340964,0.7829452445910793,0.3036937281652652
ao1_logistic_regression_baseline,16536,0.6568721388267859,0.7829452445910793,0.3036901154532948
ao1_logistic_regression_baseline,16537,0.6568371746420397,0.7829452445910793,0.3036853830439171
ao1_logistic_regression_baseline,16538,0.6568554396423248,0.7830086923418564,0.3036809787595193
ao1_logistic_regression_baseline,16539,0.656820480068125,0.7830086923418564,0.3036716732364857
ao1_logistic_regression_baseline,16540,0.6568387440127728,0.7830721400926337,0.3036635527880846
ao1_logistic_regression_baseline,16541,0.6568037890479484,0.7830721400926337,0.3036573427389121
ao1_logistic_regression_baseline,16542,0.6567688378033205,0.7830721400926337,0.3036515426521054
ao1_logistic_regression_baseline,16543,0.6567338902782951,0.7830721400926337,0.303646368669133
ao1_logistic_regression_baseline,16544,0.6566989464722783,0.7830721400926337,0.3036265536495906
ao1_logistic_regression_baseline,16545,0.6567354756331134,0.7831990355941881,0.3036161523501292
ao1_logistic_regression_baseline,16546,0.6567005373197851,0.7831990355941881,0.3035926897354939
ao1_logistic_regression_baseline,16547,0.656665602723694,0.7831990355941881,0.3035643924226503
ao1_logistic_regression_baseline,16548,0.6566306718442471,0.7831990355941881,0.3035517108273678
ao1_logistic_regression_baseline,16549,0.6566489361702128,0.7832624833449654,0.303549628687172
ao1_logistic_regression_baseline,16550,0.6566140098930908,0.7832624833449654,0.3035492813320055
ao1_logistic_regression_baseline,16551,0.656579087331135,0.7832624833449654,0.3035143634385894
ao1_logistic_regression_baseline,16552,0.656615613699213,0.7833893788465199,0.3034922596574614
ao1_logistic_regression_baseline,16553,0.6566338739696889,0.7834528265972971,0.3034881798575705
ao1_logistic_regression_baseline,16554,0.6566521322982027,0.7835162743480744,0.3034880992088657
ao1_logistic_regression_baseline,16555,0.6566172169936726,0.7835162743480744,0.3034837172808241
ao1_logistic_regression_baseline,16556,0.6566354742662697,0.7835797220988516,0.3034823148141332
ao1_logistic_regression_baseline,16557,0.6566005635599979,0.7835797220988516,0.3034661566895847
ao1_logistic_regression_baseline,16558,0.6565656565656566,0.7835797220988516,0.3034565091938844
ao1_logistic_regression_baseline,16559,0.6566021688284074,0.783706617600406,0.3034446058036997
ao1_logistic_regression_baseline,16560,0.6565672673151545,0.783706617600406,0.3034016165410381
ao1_logistic_regression_baseline,16561,0.6566037735849056,0.7838335131019606,0.3034011166808824
ao1_logistic_regression_baseline,16562,0.6566402720943827,0.783960408603515,0.303379403846941
ao1_logistic_regression_baseline,16563,0.6566585184397917,0.7840238563542923,0.3033710774826512
ao1_logistic_regression_baseline,16564,0.65662362505978,0.7840238563542923,0.3033545255106364
ao1_logistic_regression_baseline,16565,0.6566601137027788,0.7841507518558467,0.3033440826927885
ao1_logistic_regression_baseline,16566,0.6566783551163532,0.784214199606624,0.303325022692369
ao1_logistic_regression_baseline,16567,0.6566434680975403,0.784214199606624,0.303320752488648
ao1_logistic_regression_baseline,16568,0.6566617084572886,0.7842776473574011,0.3032724299807069
ao1_logistic_regression_baseline,16569,0.6566268260292165,0.7842776473574011,0.3032605224336915
ao1_logistic_regression_baseline,16570,0.656591947306916,0.7842776473574011,0.3031886887641456
ao1_logistic_regression_baseline,16571,0.6565570722897965,0.7842776473574011,0.3031859522186267
ao1_logistic_regression_baseline,16572,0.6565222009772679,0.7842776473574011,0.303156945064482
ao1_logistic_regression_baseline,16573,0.6564873333687397,0.7842776473574011,0.3031454825794069
ao1_logistic_regression_baseline,16574,0.6564524694636219,0.7842776473574011,0.3031412016458963
ao1_logistic_regression_baseline,16575,0.6564176092613244,0.7842776473574011,0.3031411984596197
ao1_logistic_regression_baseline,16576,0.6563827527612575,0.7842776473574011,0.3031274952063912
ao1_logistic_regression_baseline,16577,0.6563478999628312,0.7842776473574011,0.3031215491753957
ao1_logistic_regression_baseline,16578,0.6563130508654561,0.7842776473574011,0.3031188972526294
ao1_logistic_regression_baseline,16579,0.6563312981152111,0.7843410951081784,0.3031106343536947
ao1_logistic_regression_baseline,16580,0.6562964535994903,0.7843410951081784,0.3031047391905694
ao1_logistic_regression_baseline,16581,0.6562616127833519,0.7843410951081784,0.3031026324973508
ao1_logistic_regression_baseline,16582,0.6562798598577344,0.7844045428589557,0.303098661680248
ao1_logistic_regression_baseline,16583,0.6562981049949572,0.7844679906097329,0.3030939526625281
ao1_logistic_regression_baseline,16584,0.6563163481953291,0.7845314383605101,0.303065768237614
ao1_logistic_regression_baseline,16585,0.6563345894591582,0.7845948861112874,0.3030636812110672
ao1_logistic_regression_baseline,16586,0.656352828786753,0.7846583338620646,0.3030629408334243
ao1_logistic_regression_baseline,16587,0.6563710661784217,0.7847217816128418,0.3030622453220168
ao1_logistic_regression_baseline,16588,0.6563893016344725,0.784785229363619,0.3030580548761282
ao1_logistic_regression_baseline,16589,0.6564075351552136,0.7848486771143963,0.3030546813806299
ao1_logistic_regression_baseline,16590,0.6563727050833068,0.7848486771143963,0.3030331993163392
ao1_logistic_regression_baseline,16591,0.6563378787074866,0.7848486771143963,0.3030315268328708
ao1_logistic_regression_baseline,16592,0.6563561120543294,0.7849121248651735,0.3030224561191186
ao1_logistic_regression_baseline,16593,0.6563212902541249,0.7849121248651735,0.3030219208654187
ao1_logistic_regression_baseline,16594,0.6562516577369901,0.7849121248651735,0.3030111780119122
ao1_logistic_regression_baseline,16595,0.6562698917886697,0.7849755726159507,0.3030011162717032
ao1_logistic_regression_baseline,16596,0.6562350819498223,0.7849755726159507,0.3029728218695774
ao1_logistic_regression_baseline,16597,0.656200275803543,0.7849755726159507,0.3029436404104471
ao1_logistic_regression_baseline,16598,0.6561306745863386,0.7849755726159507,0.3029392700919435
ao1_logistic_regression_baseline,16599,0.6560958795142388,0.7849755726159507,0.3029379306076982
ao1_logistic_regression_baseline,16600,0.6561141160250291,0.785039020366728,0.302933467871797
ao1_logistic_regression_baseline,16601,0.6560793255209714,0.785039020366728,0.3029135403506905
ao1_logistic_regression_baseline,16602,0.6560445387062567,0.785039020366728,0.3028545756685118
ao1_logistic_regression_baseline,16603,0.6560627750384391,0.7851024681175053,0.3028491159967683
ao1_logistic_regression_baseline,16604,0.656027992789736,0.7851024681175053,0.3028463521926495
ao1_logistic_regression_baseline,16605,0.6559932142289138,0.7851024681175053,0.3028368275792557
ao1_logistic_regression_baseline,16606,0.6560114503816794,0.7851659158682824,0.3028183080287458
ao1_logistic_regression_baseline,16607,0.6560296846011132,0.7852293636190597,0.3028148614921293
ao1_logistic_regression_baseline,16608,0.6559949114809711,0.7852293636190597,0.3028139831532457
ao1_logistic_regression_baseline,16609,0.6559601420469603,0.7852293636190597,0.3028126660694878
ao1_logistic_regression_baseline,16610,0.6559253762984948,0.7852293636190597,0.3027964036880641
ao1_logistic_regression_baseline,16611,0.6559436112141608,0.785292811369837,0.3027913417262417
ao1_logistic_regression_baseline,16612,0.6559088500264971,0.785292811369837,0.3027896903889567
ao1_logistic_regression_baseline,16613,0.6559270838853267,0.7853562591206141,0.3027841190046393
ao1_logistic_regression_baseline,16614,0.6559453158117846,0.7854197068713914,0.3027829875842455
ao1_logistic_regression_baseline,16615,0.655910560059344,0.7854197068713914,0.3027714736656297
ao1_logistic_regression_baseline,16616,0.6558758079898273,0.7854197068713914,0.302758522432217
ao1_logistic_regression_baseline,16617,0.655841059602649,0.7854197068713914,0.3027353542872992
ao1_logistic_regression_baseline,16618,0.655806314897224,0.7854197068713914,0.3027331479036602
ao1_logistic_regression_baseline,16619,0.6557368365292934,0.7854197068713914,0.3027322128961515
ao1_logistic_regression_baseline,16620,0.6557550717728693,0.7854831546221687,0.3027239294285966
ao1_logistic_regression_baseline,16621,0.6556856098723585,0.7854831546221687,0.3027229808509215
ao1_logistic_regression_baseline,16622,0.6556508844402076,0.7854831546221687,0.3026976757448504
ao1_logistic_regression_baseline,16623,0.6556161626860139,0.7854831546221687,0.3026974138495025
ao1_logistic_regression_baseline,16624,0.6556343994916332,0.7855466023729458,0.3026821435015301
ao1_logistic_regression_baseline,16625,0.6555996822875297,0.7855466023729458,0.302673665144366
ao1_logistic_regression_baseline,16626,0.655617918034523,0.7856100501237231,0.3026720825475025
ao1_logistic_regression_baseline,16627,0.6555832053793614,0.7856100501237231,0.3026706067656209
ao1_logistic_regression_baseline,16628,0.6555484963998306,0.7856100501237231,0.3026654178309197
